user_id,products,reviews
11200992,180,2
11201019,561,3
11201431,107,2
11201703,47,2
11202577,298,14
11202657,49,5
11203241,260,1
11203265,135,2
11203530,14,1
11203595,126,2
11204452,254,22
11204550,168,1
11204633,174,1
11204771,103,2
11204864,683,1
11204955,52,1
11205033,32,1
11205446,81,7
11205725,203,2
11205728,139,4
11205940,112,1
11206052,265,1
11206095,149,3
11206121,168,1
11206360,672,10
11206768,35,1
11207168,106,2
11207283,14,1
11207571,634,9
11207706,82,2
11207714,34,1
11207900,740,1
11208253,121,3
11209082,668,4
11209096,43,1
11209360,224,2
11209538,235,3
11209942,316,4
11210359,21,1
11210365,352,22
11210479,118,2
11210653,456,8
11210936,1461,20
11211390,267,1
11212102,46,1
11212110,820,2
11212258,61,1
11212294,419,4
11212382,29,2
11212477,154,4
11212666,55,2
11212787,152,1
11212904,179,3
11212995,175,1
11213361,61,1
11213434,43,1
11213952,46,1
11213990,96,1
11214128,330,10
11214243,618,3
11214968,131,5
11215097,235,1
11215291,431,12
11215703,325,10
11216038,1274,6
11216059,296,1
11216354,19,1
11216359,136,2
11217653,128,2
11217708,128,1
11217749,418,1
11217873,227,2
11217890,482,1
11218068,254,1
11218299,157,1
11218326,106,1
11218388,322,2
11218601,94,3
11218827,334,52
11218926,13,1
11219098,182,1
11219111,125,1
11219849,8,1
11219977,151,1
11220443,421,2
11220497,63,0
11221080,122,1
11221184,478,3
11221261,39,1
11221538,214,3
11221795,780,1
11222627,5010,4
11222799,231,7
11223006,177,1
11223617,222,2
11224005,636,2
11224382,203,1
11224612,503,5
11224903,562,1
11224980,172,1
11225066,24,2
11226353,96,1
11226449,250,15
11226491,333,5
11227311,58,1
11227446,8,1
11227985,57,1
11228109,82,8
11228288,892,5
11228395,170,2
11229326,201,1
11229448,107,7
11230344,204,17
11230638,167,1
11230902,82,2
11230948,619,7
11230960,32,1
11230983,1135,1
11231025,843,1
11231235,376,1
11231441,96,1
11231520,166,2
11231624,101,2
11231996,333,4
11232055,482,26
11232205,240,2
11232209,11,1
11232444,365,2
11232601,384,1
11232710,167,1
11232726,22,1
11232909,257,9
11233313,92,1
11233337,428,2
11233516,130,1
11233531,195,2
11233657,207,11
11233722,147,2
11234089,142,2
11234193,212,11
11234365,329,6
11234888,125,1
11234890,30,1
11234916,372,1
11235031,441,2
11235561,435,3
11235780,61,0
11235817,118,12
11236325,1704,9
11236350,121,1
11236614,347,2
11237232,91,1
11237844,353,1
11238284,184,1
11238287,273,2
11238800,1872,6
11239049,72,1
11239138,281,5
11239255,330,3
11239987,169,3
11240205,246,1
11240236,27,1
11240643,186,1
11240654,205,2
11240672,245,3
11241225,485,1
11241909,128,1
11241927,758,1
11242374,104,1
11242509,202,1
11242969,100,2
11243273,37,1
11243819,94,1
11243844,159,1
11243960,106,1
11243987,238,3
11244358,169,1
11244551,370,15
11245436,330,5
11245482,70,1
11245710,228,3
11245924,351,13
11245942,238,6
11245962,178,1
11245994,398,4
11246135,94,1
11246165,50,2
11246429,366,1
11246447,245,2
11246561,122,2
11246571,543,4
11246788,309,1
11246848,270,1
11247168,172,4
11247593,418,2
11248178,430,17
11248193,121,2
11248544,48,2
11248957,380,2
11249759,35,1
11249791,243,1
11249968,599,3
11250191,73,1
11250337,708,18
11250402,24,1
11250434,234,1
11250802,108,1
11250810,28,1
11251122,40,1
11251234,476,1
11251334,141,3
11251652,45,1
11252031,418,1
11252373,135,1
11252439,344,174
11252783,72,1
11253073,84,1
11253150,104,4
11253263,55,1
11253536,108,1
11253795,287,7
11254084,30,1
11254228,355,3
11254956,50,1
11254986,1053,14
11255152,64,3
11255586,47,10
11255595,205,8
11255965,382,11
11256404,309,28
11256471,277,5
11256477,124,2
11256686,281,1
11256715,50,1
11257158,129,1
11257194,377,5
11257932,833,2
11258003,716,42
11258013,875,2
11258445,352,1
11258785,36,2
11259014,83,3
11259053,25,1
11259161,227,2
11259318,75,0
11259837,84,6
11260685,15,1
11261193,336,3
11261338,165,1
11261486,30,3
11261507,157,2
11261723,8,1
11261949,89,4
11261972,524,4
11262029,3,1
11262195,225,1
11262232,38,1
11262294,159,4
11262665,127,1
11262724,552,1
11262788,219,1
11262819,481,2
11262924,148,4
11263200,112,1
11263379,88,1
11263436,269,2
11263840,113,1
11263854,263,2
11263922,98,1
11264065,180,10
11264400,337,2
11264812,171,1
11264891,126,1
11265280,64,2
11265309,6,1
11265350,328,2
11265607,197,1
11265739,391,2
11266070,7,1
11266112,415,17
11266522,40,4
11267339,214,1
11267445,594,15
11267452,368,2
11267475,189,7
11267557,98,4
11268133,291,6
11268154,330,1
11268312,179,6
11268450,131,1
11268555,132,4
11268686,79,1
11268758,174,1
11268769,399,3
11268959,52,1
11269118,118,1
11269237,534,1
11269284,277,14
11269345,251,3
11269549,261,1
11269556,123,2
11269664,206,1
11269689,48,1
11269839,72,3
11270039,124,1
11270093,32,1
11270302,734,4
11270341,239,1
11270361,1153,2
11270432,617,12
11270518,886,2
11270582,286,4
11270783,87,2
11271410,646,18
11271560,58,1
11271625,14,1
11272546,94,1
11272921,111,1
11273382,401,1
11273447,154,0
11273506,752,11
11273536,25,1
11273606,386,3
11273684,94,1
11274505,269,1
11274631,185,1
11274651,25,1
11274658,503,1
11274821,2107,9
11274860,431,13
11274971,1179,5
11275528,1421,3
11275600,50,1
11275713,20,1
11275825,151,3
11276292,48,1
11276560,230,12
11276741,226,5
11276760,504,1
11276785,261,1
11276964,44,1
11277080,858,2
11277099,190,2
11277147,585,1
11277233,373,1
11277412,215,2
11277481,564,2
11278068,288,1
11278537,124,1
11278584,101,1
11278593,132,1
11278855,82,8
11278920,294,1
11278964,29,1
11279021,426,1
11279218,24,3
11279260,92,1
11279438,102,2
11279450,146,1
11279520,682,20
11279534,309,1
11279725,46,0
11279788,142,3
11279851,15,1
11280040,45,1
11280277,73,1
11281494,461,1
11281538,194,3
11281597,474,2
11281606,234,1
11281664,110,1
11281923,114,1
11282102,207,1
